,Unnamed: 0,date_of_encashment,political_party,denomination
9274,9274,2022-01-14,BHARTIYA JANTA PARTY,10000000
9275,9275,2022-01-14,BHARTIYA JANTA PARTY,10000000
9276,9276,2022-01-14,BHARTIYA JANTA PARTY,10000000
9277,9277,2022-01-14,BHARTIYA JANTA PARTY,10000000
9278,9278,2022-01-14,BHARTIYA JANTA PARTY,10000000
9279,9279,2022-01-14,BHARTIYA JANTA PARTY,10000000
9280,9280,2022-01-14,BHARTIYA JANTA PARTY,10000000
9281,9281,2022-01-14,BHARTIYA JANTA PARTY,10000000
9282,9282,2022-01-14,BHARTIYA JANTA PARTY,10000000
9283,9283,2022-01-14,BHARTIYA JANTA PARTY,10000000
9284,9284,2022-01-14,BHARTIYA JANTA PARTY,1000000
9285,9285,2022-01-14,BHARTIYA JANTA PARTY,1000000
9286,9286,2022-01-14,BHARTIYA JANTA PARTY,1000000
9287,9287,2022-01-14,BHARTIYA JANTA PARTY,10000000
9288,9288,2022-01-14,BHARTIYA JANTA PARTY,10000000
9289,9289,2022-01-14,BHARTIYA JANTA PARTY,10000000
9290,9290,2022-01-14,BHARTIYA JANTA PARTY,10000000
9291,9291,2022-01-14,BHARTIYA JANTA PARTY,10000000
9292,9292,2022-01-14,BHARTIYA JANTA PARTY,10000000
9293,9293,2022-01-14,BHARTIYA JANTA PARTY,10000000
9294,9294,2022-01-14,BHARTIYA JANTA PARTY,10000000
9295,9295,2022-01-14,BHARTIYA JANTA PARTY,10000000
9296,9296,2022-01-14,BHARTIYA JANTA PARTY,10000000
9297,9297,2022-01-14,BHARTIYA JANTA PARTY,10000000
9298,9298,2022-01-14,BHARTIYA JANTA PARTY,10000000
9299,9299,2022-01-14,BHARTIYA JANTA PARTY,10000000
9300,9300,2022-01-14,BHARTIYA JANTA PARTY,10000000
9301,9301,2022-01-14,BHARTIYA JANTA PARTY,10000000
9302,9302,2022-01-14,BHARTIYA JANTA PARTY,10000000
9303,9303,2022-01-14,BHARTIYA JANTA PARTY,10000000
9304,9304,2022-01-14,BHARTIYA JANTA PARTY,10000000
9305,9305,2022-01-14,BHARTIYA JANTA PARTY,10000000
9306,9306,2022-01-14,BHARTIYA JANTA PARTY,10000000
9307,9307,2022-01-14,BHARTIYA JANTA PARTY,10000000
9308,9308,2022-01-14,BHARTIYA JANTA PARTY,10000000
9309,9309,2022-01-14,BHARTIYA JANTA PARTY,10000000
9310,9310,2022-01-14,BHARTIYA JANTA PARTY,10000000
9311,9311,2022-01-14,BHARTIYA JANTA PARTY,10000000
9312,9312,2022-01-14,BHARTIYA JANTA PARTY,10000000
9313,9313,2022-01-14,BHARTIYA JANTA PARTY,10000000
9314,9314,2022-01-14,BHARTIYA JANTA PARTY,10000000
9315,9315,2022-01-14,BHARTIYA JANTA PARTY,10000000
9316,9316,2022-01-14,BHARTIYA JANTA PARTY,10000000
9317,9317,2022-01-14,BHARTIYA JANTA PARTY,10000000
9318,9318,2022-01-14,BHARTIYA JANTA PARTY,10000000
9319,9319,2022-01-14,BHARTIYA JANTA PARTY,10000000
9320,9320,2022-01-14,BHARTIYA JANTA PARTY,10000000
9321,9321,2022-01-14,BHARTIYA JANTA PARTY,10000000
9322,9322,2022-01-14,BHARTIYA JANTA PARTY,10000000
9323,9323,2022-01-14,BHARTIYA JANTA PARTY,10000000
9324,9324,2022-01-14,BHARTIYA JANTA PARTY,10000000
9325,9325,2022-01-14,BHARTIYA JANTA PARTY,10000000
9326,9326,2022-01-14,BHARTIYA JANTA PARTY,10000000
9327,9327,2022-01-14,BHARTIYA JANTA PARTY,10000000
9328,9328,2022-01-14,BHARTIYA JANTA PARTY,10000000
9329,9329,2022-01-14,BHARTIYA JANTA PARTY,10000000
9330,9330,2022-01-14,BHARTIYA JANTA PARTY,10000000
9331,9331,2022-01-14,BHARTIYA JANTA PARTY,10000000
9332,9332,2022-01-14,BHARTIYA JANTA PARTY,10000000
9333,9333,2022-01-14,BHARTIYA JANTA PARTY,10000000
9334,9334,2022-01-14,BHARTIYA JANTA PARTY,10000000
9335,9335,2022-01-14,BHARTIYA JANTA PARTY,10000000
9336,9336,2022-01-14,BHARTIYA JANTA PARTY,10000000
9337,9337,2022-01-14,BHARTIYA JANTA PARTY,10000000
9338,9338,2022-01-14,BHARTIYA JANTA PARTY,10000000
9339,9339,2022-01-14,BHARTIYA JANTA PARTY,10000000
9340,9340,2022-01-14,BHARTIYA JANTA PARTY,1000000
9341,9341,2022-01-14,BHARTIYA JANTA PARTY,1000000
9342,9342,2022-01-14,BHARTIYA JANTA PARTY,10000000
9343,9343,2022-01-14,BHARTIYA JANTA PARTY,10000000
9344,9344,2022-01-14,BHARTIYA JANTA PARTY,10000000
9345,9345,2022-01-14,BHARTIYA JANTA PARTY,10000000
9346,9346,2022-01-14,BHARTIYA JANTA PARTY,10000000
9347,9347,2022-01-14,BHARTIYA JANTA PARTY,10000000
9348,9348,2022-01-14,BHARTIYA JANTA PARTY,10000000
9349,9349,2022-01-14,BHARTIYA JANTA PARTY,10000000
9350,9350,2022-01-14,BHARTIYA JANTA PARTY,10000000
9351,9351,2022-01-14,BHARTIYA JANTA PARTY,10000000
9352,9352,2022-01-14,BHARTIYA JANTA PARTY,10000000
9353,9353,2022-01-14,BHARTIYA JANTA PARTY,10000000
9354,9354,2022-01-14,BHARTIYA JANTA PARTY,10000000
9355,9355,2022-01-14,BHARTIYA JANTA PARTY,10000000
9356,9356,2022-01-14,BHARTIYA JANTA PARTY,10000000
9357,9357,2022-01-14,BHARTIYA JANTA PARTY,10000000
9358,9358,2022-01-14,BHARTIYA JANTA PARTY,1000000
9359,9359,2022-01-14,BHARTIYA JANTA PARTY,1000000
9360,9360,2022-01-14,BHARTIYA JANTA PARTY,10000000
9361,9361,2022-01-14,BHARTIYA JANTA PARTY,10000000
9362,9362,2022-01-14,BHARTIYA JANTA PARTY,10000000
9363,9363,2022-01-14,BHARTIYA JANTA PARTY,10000000
9364,9364,2022-01-14,BHARTIYA JANTA PARTY,10000000
9365,9365,2022-01-14,BHARTIYA JANTA PARTY,10000000
9366,9366,2022-01-14,BHARTIYA JANTA PARTY,10000000
9367,9367,2022-01-14,BHARTIYA JANTA PARTY,10000000
9368,9368,2022-01-14,BHARTIYA JANTA PARTY,10000000
9369,9369,2022-01-14,BHARTIYA JANTA PARTY,10000000
9370,9370,2022-01-14,BHARTIYA JANTA PARTY,10000000
9371,9371,2022-01-14,BHARTIYA JANTA PARTY,10000000
9372,9372,2022-01-14,BHARTIYA JANTA PARTY,10000000
9373,9373,2022-01-14,BHARTIYA JANTA PARTY,10000000
9374,9374,2022-01-14,BHARTIYA JANTA PARTY,10000000
9375,9375,2022-01-14,BHARTIYA JANTA PARTY,10000000
9376,9376,2022-01-14,BHARTIYA JANTA PARTY,10000000
9377,9377,2022-01-14,BHARTIYA JANTA PARTY,10000000
9378,9378,2022-01-14,BHARTIYA JANTA PARTY,10000000
9379,9379,2022-01-14,BHARTIYA JANTA PARTY,10000000
9380,9380,2022-01-14,BHARTIYA JANTA PARTY,10000000
9381,9381,2022-01-14,BHARTIYA JANTA PARTY,10000000
9382,9382,2022-01-14,BHARTIYA JANTA PARTY,10000000
9383,9383,2022-01-14,BHARTIYA JANTA PARTY,1000000
9384,9384,2022-01-14,BHARTIYA JANTA PARTY,10000000
9385,9385,2022-01-14,BHARTIYA JANTA PARTY,10000000
9386,9386,2022-01-14,BHARTIYA JANTA PARTY,1000000
9387,9387,2022-01-14,BHARTIYA JANTA PARTY,1000000
9388,9388,2022-01-14,BHARTIYA JANTA PARTY,10000000
9389,9389,2022-01-14,BHARTIYA JANTA PARTY,10000000
9390,9390,2022-01-14,BHARTIYA JANTA PARTY,10000000
9391,9391,2022-01-14,BHARTIYA JANTA PARTY,10000000
9392,9392,2022-01-14,BHARTIYA JANTA PARTY,10000000
9393,9393,2022-01-14,BHARTIYA JANTA PARTY,10000000
9394,9394,2022-01-14,BHARTIYA JANTA PARTY,10000000
9395,9395,2022-01-14,BHARTIYA JANTA PARTY,10000000
9396,9396,2022-01-14,BHARTIYA JANTA PARTY,10000000
9397,9397,2022-01-14,BHARTIYA JANTA PARTY,10000000
9398,9398,2022-01-14,BHARTIYA JANTA PARTY,10000000
9399,9399,2022-01-14,BHARTIYA JANTA PARTY,10000000
9400,9400,2022-01-14,SHIROMANI AKALI DAL,1000000
9401,9401,2022-01-14,SHIROMANI AKALI DAL,1000000
9402,9402,2022-01-14,SHIROMANI AKALI DAL,1000000
9403,9403,2022-01-14,SHIROMANI AKALI DAL,1000000
9404,9404,2022-01-14,SHIROMANI AKALI DAL,1000000
9405,9405,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9406,9406,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9407,9407,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9408,9408,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9409,9409,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9410,9410,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9411,9411,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9412,9412,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9413,9413,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9414,9414,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9415,9415,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9416,9416,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9417,9417,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9418,9418,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9419,9419,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9420,9420,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9421,9421,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9422,9422,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9423,9423,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9424,9424,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9425,9425,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9426,9426,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9427,9427,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9428,9428,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9429,9429,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9430,9430,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9431,9431,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9432,9432,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9433,9433,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9434,9434,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9435,9435,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9436,9436,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9437,9437,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9438,9438,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9439,9439,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9440,9440,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9441,9441,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9442,9442,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9443,9443,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9444,9444,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9445,9445,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9446,9446,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9447,9447,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9448,9448,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9449,9449,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9450,9450,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9451,9451,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9452,9452,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9453,9453,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9454,9454,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9455,9455,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9456,9456,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9457,9457,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9458,9458,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9459,9459,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9460,9460,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9461,9461,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9462,9462,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9463,9463,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9464,9464,2022-01-15,ALL INDIA TRINAMOOL CONGRESS,1000000
9465,9465,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9466,9466,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9467,9467,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9468,9468,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9469,9469,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
9470,9470,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9471,9471,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9472,9472,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9473,9473,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9474,9474,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9475,9475,2022-01-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,100000
9476,9476,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9477,9477,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9478,9478,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9479,9479,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9480,9480,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9481,9481,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9482,9482,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9483,9483,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9484,9484,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9485,9485,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9486,9486,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9487,9487,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9488,9488,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9489,9489,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9490,9490,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9491,9491,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9492,9492,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9493,9493,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9494,9494,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9495,9495,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9496,9496,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9497,9497,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9498,9498,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9499,9499,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9500,9500,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9501,9501,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9502,9502,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9503,9503,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9504,9504,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9505,9505,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9506,9506,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9507,9507,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9508,9508,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9509,9509,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9510,9510,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9511,9511,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9512,9512,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9513,9513,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9514,9514,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9515,9515,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9516,9516,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9517,9517,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9518,9518,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9519,9519,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9520,9520,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9521,9521,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9522,9522,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9523,9523,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9524,9524,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9525,9525,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9526,9526,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9527,9527,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9528,9528,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9529,9529,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9530,9530,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9531,9531,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9532,9532,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9533,9533,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9534,9534,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,100000
9535,9535,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9536,9536,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9537,9537,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9538,9538,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9539,9539,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9540,9540,2022-01-17,ALL INDIA TRINAMOOL CONGRESS,1000000
9541,9541,2022-01-17,BHARTIYA JANTA PARTY,1000000
9542,9542,2022-01-17,BHARTIYA JANTA PARTY,10000000
9543,9543,2022-01-17,BHARTIYA JANTA PARTY,1000000
9544,9544,2022-01-17,BHARTIYA JANTA PARTY,1000000
9545,9545,2022-01-17,BHARTIYA JANTA PARTY,1000000
9546,9546,2022-01-17,BHARTIYA JANTA PARTY,10000000
9547,9547,2022-01-17,BHARTIYA JANTA PARTY,10000000
9548,9548,2022-01-17,BHARTIYA JANTA PARTY,10000000
9549,9549,2022-01-17,BHARTIYA JANTA PARTY,10000000
9550,9550,2022-01-17,BHARTIYA JANTA PARTY,10000000
9551,9551,2022-01-17,BHARTIYA JANTA PARTY,10000000
9552,9552,2022-01-17,BHARTIYA JANTA PARTY,1000000
9553,9553,2022-01-17,BHARTIYA JANTA PARTY,1000000
9554,9554,2022-01-17,BHARTIYA JANTA PARTY,1000000
9555,9555,2022-01-17,BHARTIYA JANTA PARTY,1000000
9556,9556,2022-01-17,BHARTIYA JANTA PARTY,10000000
9557,9557,2022-01-17,BHARTIYA JANTA PARTY,10000000
9558,9558,2022-01-17,BHARTIYA JANTA PARTY,10000000
9559,9559,2022-01-17,BHARTIYA JANTA PARTY,10000000
9560,9560,2022-01-17,BHARTIYA JANTA PARTY,1000000
9561,9561,2022-01-17,BHARTIYA JANTA PARTY,10000000
9562,9562,2022-01-17,BHARTIYA JANTA PARTY,1000000
9563,9563,2022-01-17,BHARTIYA JANTA PARTY,1000000
9564,9564,2022-01-17,BHARTIYA JANTA PARTY,1000000
9565,9565,2022-01-17,BHARTIYA JANTA PARTY,1000000
9566,9566,2022-01-17,BHARTIYA JANTA PARTY,1000000
9567,9567,2022-01-17,BHARTIYA JANTA PARTY,10000000
9568,9568,2022-01-17,BHARTIYA JANTA PARTY,10000000
9569,9569,2022-01-17,BHARTIYA JANTA PARTY,10000000
9570,9570,2022-01-17,BHARTIYA JANTA PARTY,1000000
9571,9571,2022-01-17,BHARTIYA JANTA PARTY,10000000
9572,9572,2022-01-17,BHARTIYA JANTA PARTY,10000000
9573,9573,2022-01-17,BHARTIYA JANTA PARTY,1000000
9574,9574,2022-01-17,BHARTIYA JANTA PARTY,10000000
9575,9575,2022-01-17,BHARTIYA JANTA PARTY,10000000
9576,9576,2022-01-17,BHARTIYA JANTA PARTY,10000000
9577,9577,2022-01-17,BHARTIYA JANTA PARTY,1000000
9578,9578,2022-01-17,BHARTIYA JANTA PARTY,1000000
9579,9579,2022-01-17,BHARTIYA JANTA PARTY,1000000
9580,9580,2022-01-17,BHARTIYA JANTA PARTY,1000000
9581,9581,2022-01-17,BHARTIYA JANTA PARTY,10000000
9582,9582,2022-01-17,BHARTIYA JANTA PARTY,10000000
9583,9583,2022-01-17,BHARTIYA JANTA PARTY,10000000
9584,9584,2022-01-17,BHARTIYA JANTA PARTY,10000000
9585,9585,2022-01-17,BHARTIYA JANTA PARTY,1000000
9586,9586,2022-01-17,BHARTIYA JANTA PARTY,1000000
9587,9587,2022-01-17,BHARTIYA JANTA PARTY,1000000
9588,9588,2022-01-17,BHARTIYA JANTA PARTY,1000000
9589,9589,2022-01-17,BHARTIYA JANTA PARTY,1000000
9590,9590,2022-01-17,BHARTIYA JANTA PARTY,10000000
9591,9591,2022-01-17,BHARTIYA JANTA PARTY,10000000
9592,9592,2022-01-17,BHARTIYA JANTA PARTY,10000000
9593,9593,2022-01-17,BHARTIYA JANTA PARTY,10000000
9594,9594,2022-01-17,BHARTIYA JANTA PARTY,10000000
9595,9595,2022-01-17,BHARTIYA JANTA PARTY,10000000
9596,9596,2022-01-17,BHARTIYA JANTA PARTY,1000000
9597,9597,2022-01-17,BHARTIYA JANTA PARTY,10000000
9598,9598,2022-01-17,BHARTIYA JANTA PARTY,10000000
9599,9599,2022-01-17,BHARTIYA JANTA PARTY,10000000
9600,9600,2022-01-17,BHARTIYA JANTA PARTY,10000000
9601,9601,2022-01-17,BHARTIYA JANTA PARTY,10000000
9602,9602,2022-01-17,BHARTIYA JANTA PARTY,10000000
9603,9603,2022-01-17,BHARTIYA JANTA PARTY,1000000
9604,9604,2022-01-17,BHARTIYA JANTA PARTY,10000000
9605,9605,2022-01-17,BHARTIYA JANTA PARTY,1000000
9606,9606,2022-01-17,BHARTIYA JANTA PARTY,10000000
9607,9607,2022-01-17,BHARTIYA JANTA PARTY,10000000
9608,9608,2022-01-17,BHARTIYA JANTA PARTY,10000000
9609,9609,2022-01-17,BHARTIYA JANTA PARTY,10000000
9610,9610,2022-01-17,BHARTIYA JANTA PARTY,10000000
9611,9611,2022-01-17,BHARTIYA JANTA PARTY,10000000
9612,9612,2022-01-17,BHARTIYA JANTA PARTY,10000000
9613,9613,2022-01-17,BHARTIYA JANTA PARTY,10000000
9614,9614,2022-01-17,BHARTIYA JANTA PARTY,10000000
9615,9615,2022-01-17,BHARTIYA JANTA PARTY,10000000
9616,9616,2022-01-17,BHARTIYA JANTA PARTY,10000000
9617,9617,2022-01-17,BHARTIYA JANTA PARTY,1000000
9618,9618,2022-01-17,BHARTIYA JANTA PARTY,1000000
9619,9619,2022-01-17,BHARTIYA JANTA PARTY,1000000
9620,9620,2022-01-17,BHARTIYA JANTA PARTY,1000000
9621,9621,2022-01-17,BHARTIYA JANTA PARTY,1000000
9622,9622,2022-01-17,BHARTIYA JANTA PARTY,1000000
9623,9623,2022-01-17,BHARTIYA JANTA PARTY,1000000
9624,9624,2022-01-17,BHARTIYA JANTA PARTY,1000000
9625,9625,2022-01-17,BHARTIYA JANTA PARTY,1000000
9626,9626,2022-01-17,BHARTIYA JANTA PARTY,1000000
9627,9627,2022-01-17,BHARTIYA JANTA PARTY,10000000
9628,9628,2022-01-17,BHARTIYA JANTA PARTY,10000000
9629,9629,2022-01-17,BHARTIYA JANTA PARTY,10000000
9630,9630,2022-01-17,BHARTIYA JANTA PARTY,10000000
9631,9631,2022-01-17,BHARTIYA JANTA PARTY,10000000
9632,9632,2022-01-17,BHARTIYA JANTA PARTY,10000000
9633,9633,2022-01-17,BHARTIYA JANTA PARTY,10000000
9634,9634,2022-01-17,BHARTIYA JANTA PARTY,10000000
9635,9635,2022-01-17,BHARTIYA JANTA PARTY,10000000
9636,9636,2022-01-17,BHARTIYA JANTA PARTY,10000000
9637,9637,2022-01-17,BHARTIYA JANTA PARTY,10000000
9638,9638,2022-01-17,BHARTIYA JANTA PARTY,10000000
9639,9639,2022-01-17,BHARTIYA JANTA PARTY,10000000
9640,9640,2022-01-17,BHARTIYA JANTA PARTY,10000000
9641,9641,2022-01-17,BHARTIYA JANTA PARTY,1000000
9642,9642,2022-01-17,BHARTIYA JANTA PARTY,1000000
9643,9643,2022-01-17,BHARTIYA JANTA PARTY,1000000
9644,9644,2022-01-17,BHARTIYA JANTA PARTY,10000000
9645,9645,2022-01-17,BHARTIYA JANTA PARTY,10000000
9646,9646,2022-01-17,BHARTIYA JANTA PARTY,10000000
9647,9647,2022-01-17,BHARTIYA JANTA PARTY,10000000
9648,9648,2022-01-17,BHARTIYA JANTA PARTY,10000000
9649,9649,2022-01-17,BHARTIYA JANTA PARTY,10000000
9650,9650,2022-01-17,BHARTIYA JANTA PARTY,10000000
9651,9651,2022-01-17,BHARTIYA JANTA PARTY,1000000
9652,9652,2022-01-17,BHARTIYA JANTA PARTY,1000000
9653,9653,2022-01-17,BHARTIYA JANTA PARTY,1000000
9654,9654,2022-01-17,BHARTIYA JANTA PARTY,1000000
9655,9655,2022-01-17,BHARTIYA JANTA PARTY,1000000
9656,9656,2022-01-17,BHARTIYA JANTA PARTY,10000000
9657,9657,2022-01-17,BHARTIYA JANTA PARTY,10000000
9658,9658,2022-01-17,BHARTIYA JANTA PARTY,10000000
9659,9659,2022-01-17,BHARTIYA JANTA PARTY,10000000
9660,9660,2022-01-17,BHARTIYA JANTA PARTY,1000000
9661,9661,2022-01-17,BHARTIYA JANTA PARTY,10000000
9662,9662,2022-01-17,BHARTIYA JANTA PARTY,1000000
9663,9663,2022-01-17,BHARTIYA JANTA PARTY,1000000
9664,9664,2022-01-17,BHARTIYA JANTA PARTY,10000000
9665,9665,2022-01-17,BHARTIYA JANTA PARTY,10000000
9666,9666,2022-01-17,BHARTIYA JANTA PARTY,10000000
9667,9667,2022-01-17,BHARTIYA JANTA PARTY,10000000
9668,9668,2022-01-17,BHARTIYA JANTA PARTY,1000000
9669,9669,2022-01-17,BHARTIYA JANTA PARTY,1000000
9670,9670,2022-01-17,BHARTIYA JANTA PARTY,1000000
